Data,ABEV3,ASAI3,EMBJ3,MGLU3,VALE3
2016-12-30,,,,,
2017-01-02,16.31,,16.0,101.71,25.06
2017-01-03,16.64,,16.36,101.4,26.17
2017-01-04,16.51,,16.17,96.0,25.7
2017-01-05,16.6,,16.5,99.3,26.68
2017-01-06,16.46,,16.58,98.66,25.97
2017-01-09,16.53,,16.62,94.17,26.5
2017-01-10,16.34,,16.45,96.41,28.54
2017-01-11,16.41,,16.75,97.5,29.13
2017-01-12,16.93,,16.49,104.0,30.07
2017-01-13,17.11,,16.8,106.0,30.99
2017-01-16,17.05,,17.1,103.91,31.82
2017-01-17,17.2,,17.49,106.0,30.57
2017-01-18,17.26,,17.6,106.55,32.11
2017-01-19,17.3,,17.65,107.4,31.47
2017-01-20,17.35,,18.0,119.9,32.1
2017-01-23,17.34,,18.21,125.0,33.31
2017-01-24,17.3,,18.68,130.44,34.13
2017-01-25,,,,,
2017-01-26,17.31,,18.39,127.52,33.6
2017-01-27,17.32,,18.28,124.29,33.7
2017-01-30,16.97,,17.71,116.6,32.25
2017-01-31,17.2,,18.0,127.99,32.18
2017-02-01,17.32,,18.23,127.0,32.89
2017-02-02,17.16,,17.84,127.0,32.66
2017-02-03,17.35,,17.96,127.0,30.61
2017-02-06,17.07,,17.77,138.99,29.92
2017-02-07,17.02,,18.01,140.0,30.24
2017-02-08,16.96,,17.47,137.0,30.59
2017-02-09,16.89,,17.78,137.0,31.08
2017-02-10,17.14,,18.12,138.28,32.8
2017-02-13,17.25,,18.35,152.0,35.81
2017-02-14,17.38,,18.31,149.5,34.4
2017-02-15,18.02,,18.34,154.0,33.82
2017-02-16,17.97,,18.1,156.0,33.77
2017-02-17,17.9,,18.17,163.55,34.07
2017-02-20,17.84,,18.54,176.0,36.43
2017-02-21,18.07,,18.46,191.5,35.54
2017-02-22,18.28,,18.28,193.67,34.69
2017-02-23,18.13,,17.81,205.08,33.17
2017-02-24,17.84,,17.93,208.11,32.72
2017-02-27,,,,,
2017-02-28,,,,,
2017-03-01,17.91,,18.04,215.0,33.17
2017-03-02,17.21,,17.8,198.0,31.46
2017-03-03,17.39,,18.32,195.01,31.82
2017-03-06,17.25,,18.19,195.02,31.1
2017-03-07,16.82,,18.34,185.1,30.92
2017-03-08,17.12,,18.79,176.0,30.12
2017-03-09,17.3,,19.18,185.49,30.18
2017-03-10,17.3,,18.77,171.0,29.65
2017-03-13,17.36,,18.9,170.06,31.01
2017-03-14,17.1,,18.57,173.0,31.17
2017-03-15,17.3,,18.37,175.69,33.32
2017-03-16,17.28,,18.66,195.95,32.53
2017-03-17,17.21,,18.5,183.9,31.3
2017-03-20,17.64,,18.9,195.51,31.63
2017-03-21,17.42,,17.75,184.0,29.04
2017-03-22,17.31,,17.69,182.36,29.4
2017-03-23,17.44,,17.88,189.0,29.24
2017-03-24,17.63,,17.76,182.1,29.0
2017-03-27,17.79,,17.6,181.5,29.39
2017-03-28,17.94,,17.75,176.65,29.81
2017-03-29,18.18,,17.58,180.35,30.11
2017-03-30,18.27,,17.49,181.0,30.1
2017-03-31,18.24,,17.39,177.1,29.79
2017-04-03,18.0,,17.01,182.99,29.51
2017-04-04,18.11,,17.14,183.79,30.65
2017-04-05,17.88,,16.85,186.83,29.45
2017-04-06,17.98,,17.3,188.0,28.91
2017-04-07,18.05,,17.35,187.55,29.15
2017-04-10,18.0,,17.01,185.0,29.03
2017-04-11,17.62,,16.83,187.31,28.66
2017-04-12,17.67,,16.66,179.47,27.42
2017-04-13,17.76,,15.8,172.01,27.42
2017-04-14,,,,,
2017-04-17,18.06,,16.12,189.75,27.43
2017-04-18,18.16,,15.83,196.89,26.61
2017-04-19,18.1,,15.7,206.0,26.67
2017-04-20,17.98,,15.69,214.2,28.05
2017-04-21,,,,,
2017-04-24,18.03,,15.63,210.0,27.45
2017-04-25,18.32,,15.37,209.5,28.35
2017-04-26,18.21,,15.33,211.14,27.73
2017-04-27,18.2,,15.16,221.98,26.83
2017-04-28,18.26,,15.36,222.79,27.47
2017-05-01,,,,,
2017-05-02,18.57,,14.76,228.98,28.06
2017-05-03,18.56,,15.29,230.0,26.32
2017-05-04,19.03,,15.15,227.0,25.35
2017-05-05,18.9,,15.08,259.0,26.05
2017-05-08,18.89,,15.1,263.0,26.03
2017-05-09,18.95,,15.43,271.22,26.5
2017-05-10,19.19,,15.73,280.0,26.56
2017-05-11,19.53,,15.79,263.5,26.32
2017-05-12,19.69,,15.81,265.0,25.91
2017-05-15,19.74,,15.97,272.5,26.65
2017-05-16,19.82,,15.79,282.0,27.26
2017-05-17,19.64,,15.0,280.54,26.84
2017-05-18,18.8,,15.4,235.0,26.86
2017-05-19,18.62,,15.15,248.5,27.25
2017-05-22,18.57,,16.21,221.88,27.92
2017-05-23,18.89,,15.98,241.89,28.26
2017-05-24,18.86,,16.37,249.68,27.52
2017-05-25,18.92,,16.76,248.73,27.7
2017-05-26,19.03,,16.48,255.0,27.86
2017-05-29,18.88,,16.3,258.5,28.06
2017-05-30,18.79,,16.65,260.0,28.6
2017-05-31,18.71,,16.01,251.0,27.17
2017-06-01,18.55,,15.99,247.62,26.67
2017-06-02,18.57,,16.24,241.5,26.78
2017-06-05,18.91,,16.08,236.99,26.49
2017-06-06,19.07,,15.87,237.0,26.58
2017-06-07,18.84,,16.0,249.49,26.45
2017-06-08,18.53,,15.9,257.21,27.02
2017-06-09,18.11,,15.58,252.0,27.3
2017-06-12,18.08,,15.69,248.31,26.84
2017-06-13,18.39,,15.87,255.67,26.37
2017-06-14,18.18,,15.78,257.0,26.1
2017-06-15,,,,,
2017-06-16,17.78,,15.42,259.0,25.56
2017-06-19,17.87,,16.13,257.0,26.39
2017-06-20,18.07,,15.75,245.87,25.71
2017-06-21,18.13,,15.69,245.0,26.47
2017-06-22,18.2,,15.92,239.0,27.02
2017-06-23,18.24,,15.83,244.69,27.24
2017-06-26,18.27,,15.55,251.0,27.47
2017-06-27,18.29,,15.0,246.0,27.92
2017-06-28,18.3,,15.03,241.0,28.79
2017-06-29,18.25,,15.06,248.48,28.9
2017-06-30,18.31,,15.13,256.0,29.0
2017-07-03,18.28,,15.2,260.0,29.65
2017-07-04,18.24,,15.26,260.0,29.62
2017-07-05,18.22,,15.7,260.0,28.93
2017-07-06,17.78,,15.45,259.4,28.92
2017-07-07,18.02,,15.46,285.49,28.89
2017-07-10,18.31,,15.7,297.82,29.71
2017-07-11,18.52,,15.92,303.99,30.04
2017-07-12,18.65,,15.55,315.0,29.9
2017-07-13,18.68,,15.57,302.0,29.18
2017-07-14,18.75,,15.49,316.0,29.52
2017-07-17,18.84,,15.51,330.04,29.72
2017-07-18,18.75,,15.28,344.0,29.9
2017-07-19,18.82,,15.36,345.1,29.9
2017-07-20,18.78,,15.5,348.38,28.72
2017-07-21,18.81,,15.6,335.1,28.5
2017-07-24,18.82,,15.64,335.0,29.13
2017-07-25,18.88,,15.62,346.41,30.61
2017-07-26,18.83,,15.55,343.75,29.66
2017-07-27,19.11,,15.84,348.02,29.7
2017-07-28,19.1,,15.65,366.63,30.34
2017-07-31,19.15,,15.77,366.88,31.3
2017-08-01,19.24,,15.71,370.35,31.06
2017-08-02,19.4,,15.64,371.88,31.11
2017-08-03,19.26,,15.59,372.44,30.68
2017-08-04,19.26,,16.05,393.0,31.23
2017-08-07,19.35,,16.29,400.0,32.42
2017-08-08,19.39,,16.66,394.38,32.05
2017-08-09,19.42,,16.96,405.47,31.92
2017-08-10,19.4,,16.57,396.57,31.5
2017-08-11,19.52,,16.58,413.97,30.8
2017-08-14,19.71,,16.76,445.66,31.3
2017-08-15,19.78,,16.96,454.26,31.12
2017-08-16,19.81,,17.02,490.0,31.73
2017-08-17,19.79,,16.82,451.0,31.2
2017-08-18,19.76,,16.56,458.0,31.55
2017-08-21,19.74,,16.63,473.0,31.75
2017-08-22,19.75,,17.12,467.97,31.86
2017-08-23,19.84,,17.1,463.09,32.54
2017-08-24,19.8,,17.32,477.1,33.88
2017-08-25,19.85,,17.05,478.77,33.83
2017-08-28,19.85,,17.05,493.99,34.36
2017-08-29,19.9,,17.75,496.0,34.44
2017-08-30,19.88,,17.85,515.0,34.34
2017-08-31,19.86,,17.93,568.0,35.08
2017-09-01,19.76,,17.9,564.14,35.67
2017-09-04,19.73,,17.67,621.79,36.1
2017-09-05,19.82,,17.69,82.0,35.6
2017-09-06,20.13,,18.25,85.41,35.8
2017-09-07,,,,,
2017-09-08,20.1,,18.32,78.92,34.48
2017-09-11,20.26,,18.29,78.3,35.09
2017-09-12,21.01,,18.5,69.02,35.26
2017-09-13,21.18,,18.69,72.3,34.77
2017-09-14,21.19,,18.49,82.0,33.62
2017-09-15,21.46,,18.6,83.19,33.8
2017-09-18,21.2,,18.56,81.25,34.25
2017-09-19,21.4,,18.54,78.85,33.92
2017-09-20,21.48,,18.16,75.5,33.17
2017-09-21,21.36,,18.15,76.13,32.51
2017-09-22,21.52,,18.04,75.05,31.91
2017-09-25,21.5,,18.0,71.8,31.09
2017-09-26,21.18,,18.01,73.99,31.5
2017-09-27,21.1,,18.45,68.31,31.93
2017-09-28,21.06,,18.02,70.75,31.75
2017-09-29,21.04,,17.89,74.21,31.87
2017-10-02,20.7,,18.06,77.88,31.9
2017-10-03,21.42,,18.11,78.99,32.68
2017-10-04,21.2,,17.94,79.5,32.61
2017-10-05,21.23,,17.77,78.4,32.27
2017-10-06,21.07,,17.89,79.7,32.14
2017-10-09,21.07,,17.89,77.79,31.5
2017-10-10,21.56,,18.0,79.62,31.32
2017-10-11,21.63,,17.8,77.0,31.1
2017-10-12,,,,,
2017-10-13,22.13,,17.42,72.7,32.91
2017-10-16,21.92,,16.99,69.3,33.35
2017-10-17,21.75,,16.07,63.8,32.58
2017-10-18,21.78,,16.22,70.72,32.27
2017-10-19,21.83,,16.13,69.99,33.0
2017-10-20,21.53,,16.3,72.45,32.95
2017-10-23,21.3,,16.19,69.2,32.71
2017-10-24,21.32,,16.4,68.8,33.83
2017-10-25,21.19,,16.07,68.82,33.55
2017-10-26,21.04,,16.29,65.68,32.67
2017-10-27,20.91,,15.61,64.0,32.55
2017-10-30,20.96,,15.45,63.25,32.35
2017-10-31,20.9,,15.67,63.75,32.1
2017-11-01,20.74,,15.49,66.99,32.82
2017-11-02,,,,,
2017-11-03,20.6,,16.39,61.53,33.54
2017-11-06,20.54,,16.26,57.0,34.34
2017-11-07,20.2,,16.34,51.57,33.52
2017-11-08,20.27,,16.18,55.12,33.94
2017-11-09,20.22,,15.81,51.72,32.8
2017-11-10,20.21,,15.67,49.06,32.77
2017-11-13,20.22,,15.55,51.14,33.14
2017-11-14,20.2,,15.34,54.92,32.16
2017-11-15,,,,,
2017-11-16,20.42,,15.35,57.0,32.6
2017-11-17,20.54,,15.34,59.3,32.92
2017-11-20,,,,,
2017-11-21,20.81,,15.66,60.6,34.05
2017-11-22,20.83,,15.6,60.33,34.74
2017-11-23,20.71,,15.6,58.71,35.2
2017-11-24,20.62,,15.33,61.45,35.79
2017-11-27,20.74,,15.5,59.59,35.41
2017-11-28,20.78,,15.35,58.77,36.25
2017-11-29,20.56,,15.55,58.2,35.7
2017-11-30,20.56,,15.65,56.82,35.14
2017-12-01,20.45,,15.5,58.21,35.48
2017-12-04,20.58,,15.43,57.7,36.83
2017-12-05,20.55,,15.53,57.5,36.02
2017-12-06,20.71,,15.9,58.31,35.76
2017-12-07,20.72,,16.14,64.46,35.34
2017-12-08,21.02,,16.42,69.96,35.48
2017-12-11,21.15,,16.7,69.76,35.76
2017-12-12,21.5,,16.62,69.72,36.18
2017-12-13,21.05,,16.3,68.8,36.11
2017-12-14,20.97,,16.39,69.2,36.24
2017-12-15,20.9,,16.25,69.41,36.89
2017-12-18,20.91,,16.27,68.79,37.84
2017-12-19,20.59,,16.54,66.92,37.85
2017-12-20,20.7,,16.49,69.62,39.15
2017-12-21,20.97,,20.2,72.21,39.73
2017-12-22,21.03,,19.91,72.86,39.79
2017-12-25,,,,,
2017-12-26,21.25,,21.06,75.49,39.85
2017-12-27,21.4,,20.3,77.3,39.86
2017-12-28,21.28,,20.0,80.22,40.26
2017-12-29,,,,,
2018-01-01,,,,,
2018-01-02,21.69,,20.52,79.3,41.72
2018-01-03,21.74,,21.3,78.3,41.47
2018-01-04,21.62,,21.8,80.18,41.64
2018-01-05,21.7,,20.65,78.6,42.29
2018-01-08,21.66,,20.7,78.61,43.23
2018-01-09,21.6,,20.23,76.72,43.07
2018-01-10,21.6,,20.29,77.5,42.47
2018-01-11,21.85,,20.5,77.64,43.3
2018-01-12,21.6,,20.25,77.56,43.55
2018-01-15,21.82,,20.1,78.9,43.47
2018-01-16,21.9,,19.93,78.7,42.3
2018-01-17,22.03,,19.9,78.78,43.15
2018-01-18,21.92,,19.57,77.49,42.86
2018-01-19,22.0,,19.68,76.75,42.88
2018-01-22,21.9,,19.59,77.0,42.65
2018-01-23,21.9,,19.4,74.9,40.87
2018-01-24,21.89,,19.8,80.99,41.78
2018-01-25,,,,,
2018-01-26,21.88,,19.79,82.8,41.43
2018-01-29,21.84,,20.05,84.6,41.89
2018-01-30,21.87,,20.25,84.66,41.47
2018-01-31,21.95,,20.02,84.56,41.45
2018-02-01,22.23,,20.4,85.86,41.79
2018-02-02,22.01,,21.3,83.86,40.8
2018-02-05,21.68,,20.92,80.63,40.35
2018-02-06,21.62,,22.0,81.64,42.47
2018-02-07,21.62,,21.69,79.0,41.71
2018-02-08,21.66,,21.6,76.0,41.59
2018-02-09,21.49,,21.44,73.89,42.0
2018-02-12,,,,,
2018-02-13,,,,,
2018-02-14,22.24,,21.75,74.7,44.51
2018-02-15,22.3,,21.89,79.21,45.95
2018-02-16,22.43,,22.13,78.61,46.03
2018-02-19,22.34,,22.6,82.26,46.45
2018-02-20,22.71,,22.47,82.99,45.51
2018-02-21,22.4,,22.37,79.54,44.8
2018-02-22,22.42,,22.39,81.42,45.67
2018-02-23,21.97,,22.6,86.99,46.08
2018-02-26,22.15,,22.62,94.32,47.4
2018-02-27,22.22,,22.84,91.5,47.33
2018-02-28,22.0,,21.76,91.05,45.05
2018-03-01,22.34,,21.6,92.18,44.45
2018-03-02,22.58,,21.5,92.84,43.75
2018-03-05,22.52,,21.62,90.4,43.7
2018-03-06,22.77,,21.03,89.18,43.49
2018-03-07,23.07,,21.43,90.03,42.85
2018-03-08,23.3,,20.75,88.24,41.46
2018-03-09,23.44,,22.2,90.7,42.1
2018-03-12,23.98,,21.97,92.58,42.46
2018-03-13,23.96,,21.72,91.55,42.13
2018-03-14,24.27,,21.12,89.7,42.6
2018-03-15,23.88,,20.82,91.0,42.4
2018-03-16,23.61,,20.78,92.7,42.3
2018-03-19,23.79,,20.59,90.7,41.1
2018-03-20,23.69,,20.44,90.0,41.6
2018-03-21,23.89,,21.5,93.0,42.5
2018-03-22,24.01,,21.25,95.39,41.93
2018-03-23,23.92,,21.21,94.8,41.6
2018-03-26,24.0,,21.4,100.0,42.0
2018-03-27,23.84,,21.46,96.7,40.86
2018-03-28,23.82,,21.4,97.0,41.54
2018-03-29,24.07,,21.55,97.91,42.21
2018-03-30,,,,,
2018-04-02,23.85,,21.3,97.92,43.0
2018-04-03,24.2,,21.6,97.0,42.87
2018-04-04,24.19,,21.28,96.5,42.55
2018-04-05,24.03,,21.77,98.69,43.25
2018-04-06,23.25,,21.65,98.1,42.74
2018-04-09,23.29,,20.99,96.63,42.95
2018-04-10,23.8,,22.4,94.9,44.84
2018-04-11,23.85,,23.29,96.87,44.64
2018-04-12,23.29,,23.02,99.51,44.81
2018-04-13,23.26,,23.07,98.25,44.98
2018-04-16,22.98,,22.7,96.17,44.54
2018-04-17,23.11,,23.0,97.0,45.93
2018-04-18,23.35,,22.8,95.7,47.48
2018-04-19,23.5,,22.77,94.38,47.83
2018-04-20,23.43,,23.5,96.91,47.63
2018-04-23,23.45,,23.7,99.87,47.5
2018-04-24,23.31,,23.46,101.11,48.31
2018-04-25,23.17,,23.1,101.44,47.95
2018-04-26,23.31,,23.18,104.5,48.7
2018-04-27,23.18,,22.58,105.3,48.35
2018-04-30,23.33,,22.14,106.71,48.67
2018-05-01,,,,,
2018-05-02,22.67,,22.04,102.5,48.71
2018-05-03,22.6,,22.12,97.2,49.09
2018-05-04,22.5,,21.98,97.7,49.7
2018-05-07,22.34,,22.02,96.85,49.24
2018-05-08,22.44,,22.29,110.99,49.19
2018-05-09,21.91,,23.08,112.63,50.25
2018-05-10,21.8,,22.47,109.5,51.4
2018-05-11,21.85,,22.36,108.65,52.63
2018-05-14,21.71,,22.16,108.15,54.27
2018-05-15,21.46,,23.1,106.47,54.65
2018-05-16,21.51,,23.3,112.21,55.9
2018-05-17,21.09,,22.75,109.35,55.38
2018-05-18,20.63,,22.86,105.09,54.77
2018-05-21,20.3,,22.62,109.53,53.0
2018-05-22,20.15,,22.62,114.0,52.34
2018-05-23,20.05,,22.95,111.88,51.94
2018-05-24,20.33,,23.2,112.99,52.46
2018-05-25,20.16,,23.4,112.0,51.48
2018-05-28,19.76,,22.35,105.0,51.07
2018-05-29,19.59,,22.07,104.49,50.16
2018-05-30,19.69,,22.49,108.42,50.63
2018-05-31,,,,,
2018-06-01,19.94,,22.79,115.47,52.76
2018-06-04,20.04,,22.46,124.34,52.52
2018-06-05,19.76,,22.05,121.02,53.73
2018-06-06,19.53,,23.2,114.33,56.07
2018-06-07,19.08,,23.65,106.4,54.37
2018-06-08,18.96,,22.63,105.49,50.89
2018-06-11,18.99,,23.35,106.22,50.85
2018-06-12,18.88,,24.78,110.0,51.7
2018-06-13,18.71,,24.78,112.41,51.55
2018-06-14,18.93,,24.8,119.4,51.71
2018-06-15,18.72,,24.06,119.82,49.13
2018-06-18,18.54,,24.35,117.78,49.21
2018-06-19,18.8,,23.85,123.66,48.3
2018-06-20,18.54,,24.43,121.69,48.81
2018-06-21,18.13,,24.12,121.61,47.21
2018-06-22,18.16,,24.3,122.81,48.01
2018-06-25,18.22,,23.99,122.75,47.16
2018-06-26,18.09,,23.91,123.74,48.34
2018-06-27,17.95,,23.8,121.53,48.15
2018-06-28,18.01,,24.64,123.55,49.07
2018-06-29,17.98,,24.26,127.99,49.59
2018-07-02,18.14,,24.72,125.43,48.76
2018-07-03,18.09,,25.98,124.53,47.96
2018-07-04,18.1,,26.95,124.35,48.03
2018-07-05,18.4,,23.1,120.0,49.7
2018-07-06,18.09,,22.67,121.7,50.34
2018-07-09,,,,,
2018-07-10,18.19,,22.56,118.05,49.53
2018-07-11,17.91,,21.58,114.51,48.86
2018-07-12,18.24,,21.66,123.37,50.45
2018-07-13,18.44,,20.66,125.64,50.31
2018-07-16,18.95,,21.0,127.74,50.0
2018-07-17,19.17,,21.57,132.0,50.7
2018-07-18,18.76,,21.3,126.95,51.45
2018-07-19,18.88,,21.03,128.97,49.43
2018-07-20,18.79,,20.65,130.97,48.72
2018-07-23,18.65,,20.3,129.82,49.6
2018-07-24,18.97,,20.1,133.76,51.31
2018-07-25,18.9,,19.91,133.0,51.75
2018-07-26,19.89,,19.65,131.55,52.78
2018-07-27,19.81,,19.44,129.8,53.45
2018-07-30,19.7,,19.18,130.0,54.33
2018-07-31,19.41,,19.25,132.26,54.84
2018-08-01,19.45,,19.25,134.26,53.06
2018-08-02,19.29,,18.81,136.85,52.84
2018-08-03,19.3,,18.8,136.96,52.55
2018-08-06,19.3,,18.63,138.0,52.4
2018-08-07,19.17,,18.92,145.9,52.75
2018-08-08,19.16,,18.27,140.03,52.4
2018-08-09,19.27,,18.46,146.99,51.84
2018-08-10,18.91,,18.37,139.03,51.71
2018-08-13,19.14,,18.25,141.0,52.28
2018-08-14,19.41,,18.47,141.84,52.76
2018-08-15,19.42,,18.3,138.67,50.41
2018-08-16,19.01,,19.0,136.3,49.72
2018-08-17,19.18,,19.42,133.65,50.8
2018-08-20,19.15,,19.55,138.37,51.44
2018-08-21,18.98,,19.67,132.44,51.73
2018-08-22,18.9,,19.9,134.24,53.3
2018-08-23,18.94,,19.53,132.77,53.35
2018-08-24,19.07,,19.6,132.0,54.15
2018-08-27,19.13,,19.95,131.42,55.67
2018-08-28,19.1,,20.03,129.34,55.65
2018-08-29,19.25,,19.9,132.11,55.22
2018-08-30,19.0,,19.6,127.6,54.57
2018-08-31,18.85,,19.6,130.25,53.62
2018-09-03,18.63,,19.39,126.46,54.05
2018-09-04,18.01,,19.83,118.0,52.0
2018-09-05,18.14,,19.63,121.83,52.15
2018-09-06,18.32,,19.71,125.2,53.48
2018-09-07,,,,,
2018-09-10,18.29,,19.93,121.86,53.22
2018-09-11,18.19,,20.05,119.1,52.59
2018-09-12,18.45,,19.39,119.4,53.45
2018-09-13,18.33,,19.18,115.43,53.78
2018-09-14,18.23,,19.15,116.0,55.2
2018-09-17,18.36,,19.23,118.89,55.04
2018-09-18,18.79,,19.64,124.43,57.34
2018-09-19,18.79,,19.57,119.01,58.58
2018-09-20,18.75,,19.1,118.49,59.32
2018-09-21,18.85,,19.1,124.0,61.01
2018-09-24,18.39,,19.02,121.39,60.2
2018-09-25,18.4,,19.24,123.14,62.2
2018-09-26,18.7,,19.55,122.15,60.01
2018-09-27,18.48,,19.89,124.17,59.48
2018-09-28,18.34,,19.83,122.49,59.82
2018-10-01,18.43,,19.23,122.63,60.4
2018-10-02,18.25,,19.87,130.4,61.2
2018-10-03,18.13,,20.35,139.34,59.95
2018-10-04,17.87,,19.87,139.5,58.8
2018-10-05,17.65,,19.18,142.0,57.49
2018-10-08,18.0,,19.2,148.54,57.05
2018-10-09,17.48,,18.7,150.2,57.66
2018-10-10,17.2,,18.96,143.65,55.89
2018-10-11,16.99,,18.45,150.7,56.48
2018-10-12,,,,,
2018-10-15,16.93,,18.21,150.0,57.67
2018-10-16,17.41,,18.89,159.2,57.7
2018-10-17,17.05,,18.86,161.75,58.8
2018-10-18,16.65,,18.83,160.88,56.5
2018-10-19,16.86,,18.76,169.0,56.53
2018-10-22,16.82,,18.59,167.1,58.37
2018-10-23,16.63,,18.51,169.06,56.75
2018-10-24,15.89,,17.98,168.0,54.43
2018-10-25,15.0,,18.69,168.22,54.61
2018-10-26,15.19,,19.64,166.8,55.6
2018-10-29,15.43,,19.38,166.45,53.1
2018-10-30,16.05,,20.31,169.27,53.87
2018-10-31,16.34,,20.93,168.8,56.71
2018-11-01,16.37,,21.27,169.93,57.5
2018-11-02,,,,,
2018-11-05,16.46,,21.79,172.96,57.53
2018-11-06,16.64,,21.78,158.5,57.23
2018-11-07,16.35,,21.6,150.9,57.59
2018-11-08,15.71,,20.55,147.57,57.02
2018-11-09,16.08,,20.38,146.4,54.65
2018-11-12,15.95,,20.38,153.54,54.85
2018-11-13,15.76,,20.4,153.41,56.27
2018-11-14,16.03,,20.57,155.5,55.16
2018-11-15,,,,,
2018-11-16,16.5,,20.61,156.5,56.15
2018-11-19,16.46,,20.2,156.15,55.37
2018-11-20,,,,,
2018-11-21,16.38,,20.83,155.24,54.53
2018-11-22,16.5,,21.21,160.0,54.04
2018-11-23,16.2,,20.87,162.35,50.35
2018-11-26,16.15,,21.24,158.17,50.12
2018-11-27,16.54,,21.48,168.77,49.92
2018-11-28,16.69,,21.74,170.05,52.3
2018-11-29,16.64,,21.75,171.24,52.0
2018-11-30,16.92,,21.8,164.63,52.8
2018-12-03,16.74,,21.8,162.13,54.11
2018-12-04,16.65,,21.39,164.8,52.88
2018-12-05,16.54,,21.5,164.91,52.8
2018-12-06,16.39,,21.0,165.33,52.3
2018-12-07,16.11,,20.47,164.35,51.29
2018-12-10,15.89,,20.88,160.53,50.2
2018-12-11,15.95,,21.03,164.39,50.6
2018-12-12,15.95,,21.02,168.0,50.37
2018-12-13,16.32,,20.8,167.5,50.6
2018-12-14,16.06,,20.73,170.6,50.88
2018-12-17,16.1,,21.25,170.07,51.25
2018-12-18,15.88,,21.45,175.9,51.44
2018-12-19,15.4,,20.8,177.01,50.01
2018-12-20,15.21,,20.35,177.94,49.81
2018-12-21,15.17,,21.47,182.76,50.86
2018-12-24,,,,,
2018-12-25,,,,,
2018-12-26,15.14,,21.47,176.76,50.44
2018-12-27,15.1,,21.05,174.0,49.5
2018-12-28,15.38,,21.68,181.07,51.0
2018-12-31,,,,,
2019-01-01,,,,,
2019-01-02,16.15,,21.54,185.99,51.09
2019-01-03,16.33,,21.9,184.0,49.0
2019-01-04,16.55,,20.8,178.4,52.19
2019-01-07,16.48,,21.23,181.17,51.91
2019-01-08,16.15,,21.36,179.71,52.41
2019-01-09,16.38,,21.28,179.11,53.69
2019-01-10,16.85,,20.99,180.85,53.1
2019-01-11,17.29,,21.53,177.6,52.38
2019-01-14,17.54,,21.62,179.0,52.6
2019-01-15,17.7,,21.76,176.97,52.35
2019-01-16,17.8,,21.5,175.0,52.65
2019-01-17,17.85,,20.47,174.48,54.23
2019-01-18,18.0,,19.85,174.2,54.76
2019-01-21,18.0,,20.14,167.0,55.28
2019-01-22,17.54,,19.48,162.05,55.08
2019-01-23,17.18,,19.46,169.6,55.65
2019-01-24,17.16,,19.67,167.48,56.15
2019-01-25,,,,,
2019-01-28,17.95,,19.26,167.38,42.38
2019-01-29,17.87,,19.16,178.1,42.74
2019-01-30,17.97,,19.42,176.15,46.6
2019-01-31,17.51,,19.34,179.07,45.5
